event_id,label,start_timestamp,duration,position,receiver_files,receiver_start_time_offset,cc_maxs,tdoas,residual_rms,hawkears_score
GRSP_20250618T064653_2,GRSP,2025-06-18 06:46:53-06:00,3,"[193943.0168466628, 5621888.694862745]","['GRSP_20250618T064653_2_GSA-F4_S20250618T061757.468599-0600_E20250618T064757.347966-0600_+50.66759-109.33141_resampled.flac', 'GRSP_20250618T064653_2_GSA-E4_S20250618T061757.201295-0600_E20250618T064757.071541-0600_+50.66773-109.33199_resampled.flac', 'GRSP_20250618T064653_2_GSA-E5_S20250618T061757.349187-0600_E20250618T064757.230266-0600_+50.66809-109.33203_resampled.flac', 'GRSP_20250618T064653_2_GSA-F3_S20250618T061757.235749-0600_E20250618T064757.099034-0600_+50.66724-109.33138_resampled.flac', 'GRSP_20250618T064653_2_GSA-F5_S20250618T061757.291148-0600_E20250618T064757.153889-0600_+50.66795-109.33144_resampled.flac', 'GRSP_20250618T064653_2_GSA-F6_S20250618T061757.817667-0600_E20250618T064757.687346-0600_+50.66830-109.33147_resampled.flac', 'GRSP_20250618T064653_2_GSA-G3_S20250618T061757.492165-0600_E20250618T064757.387006-0600_+50.66738-109.33083_resampled.flac', 'GRSP_20250618T064653_2_GSA-G5_S20250618T061757.683796-0600_E20250618T064757.560732-0600_+50.66809-109.33088_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.026719508692622185, 0.03495673090219498, 0.04801339656114578, 0.034874327480793, 0.042095184326171875, 0.030217070132493973, 0.05441118776798248]","[0.0, -0.11938127632005181, -0.1963654033041788, 0.11476838354389374, -0.10180758017492711, -0.20924522189828312, 0.1122740524781341, -0.07913184321347586]",13.92984201840986,0.534
GRSP_20250618T064653_3,GRSP,2025-06-18 06:46:53-06:00,3,"[193886.7124919245, 5621946.273814455]","['GRSP_20250618T064653_3_GSA-F6_S20250618T061757.817667-0600_E20250618T064757.687346-0600_+50.66830-109.33147_resampled.flac', 'GRSP_20250618T064653_3_GSA-D6_S20250618T061758.019091-0600_E20250618T064757.907574-0600_+50.66828-109.33258_resampled.flac', 'GRSP_20250618T064653_3_GSA-E4_S20250618T061757.201295-0600_E20250618T064757.071541-0600_+50.66773-109.33199_resampled.flac', 'GRSP_20250618T064653_3_GSA-E5_S20250618T061757.349187-0600_E20250618T064757.230266-0600_+50.66809-109.33203_resampled.flac', 'GRSP_20250618T064653_3_GSA-E6_S20250618T061757.539051-0600_E20250618T064757.401099-0600_+50.66844-109.33206_resampled.flac', 'GRSP_20250618T064653_3_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac', 'GRSP_20250618T064653_3_GSA-F4_S20250618T061757.468599-0600_E20250618T064757.347966-0600_+50.66759-109.33141_resampled.flac', 'GRSP_20250618T064653_3_GSA-F5_S20250618T061757.291148-0600_E20250618T064757.153889-0600_+50.66795-109.33144_resampled.flac', 'GRSP_20250618T064653_3_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac', 'GRSP_20250618T064653_3_GSA-G5_S20250618T061757.683796-0600_E20250618T064757.560732-0600_+50.66809-109.33088_resampled.flac', 'GRSP_20250618T064653_3_GSA-G6_S20250618T061757.601444-0600_E20250618T064757.461542-0600_+50.66846-109.33094_resampled.flac', 'GRSP_20250618T064653_3_GSA-G7_S20250618T061758.321323-0600_E20250618T064758.368932-0600_+50.66883-109.33095_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.031800776720047, 0.024741914123296738, 0.026070959866046906, 0.06568621844053268, 0.07932490110397339, 0.039164647459983826, 0.029367774724960327, 0.08475577086210251, 0.0463155098259449, 0.05564515292644501, 0.04925782233476639]","[0.0, -0.18185293164885, 0.029394233884029786, 0.012886297376093314, -0.10189828312277291, -0.20881438289601553, 0.2092581794622611, 0.10769355361192096, -0.09060576611597018, 0.13011985746679627, 0.04311305474570781, -0.013122772918691267]",15.392738569656185,0.956
GRSP_20250618T064653_4,GRSP,2025-06-18 06:46:53-06:00,3,"[193931.00508546885, 5621959.965006301]","['GRSP_20250618T064653_4_GSA-G7_S20250618T061758.321323-0600_E20250618T064758.368932-0600_+50.66883-109.33095_resampled.flac', 'GRSP_20250618T064653_4_GSA-F6_S20250618T061757.817667-0600_E20250618T064757.687346-0600_+50.66830-109.33147_resampled.flac', 'GRSP_20250618T064653_4_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac', 'GRSP_20250618T064653_4_GSA-G6_S20250618T061757.601444-0600_E20250618T064757.461542-0600_+50.66846-109.33094_resampled.flac']","[3.5, 3.5, 3.5, 3.5]","[1.0, 0.048993200063705444, 0.07410621643066406, 0.05402572080492973]","[0.0, 0.013135730482669278, -0.07758989310009717, 0.056106252024619385]",2.7699654599288746,0.961
GRSP_20250618T064659_1,GRSP,2025-06-18 06:46:59-06:00,3,"[193798.08926703842, 5621773.490356757]","['GRSP_20250618T064659_1_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T064659_1_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T064659_1_GSA-B2_S20250618T061858.527141-0600_E20250618T064858.400743-0600_+50.66674-109.33362_resampled.flac', 'GRSP_20250618T064659_1_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T064659_1_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.021389314904808998, 0.02506319247186184, 0.021754227578639984, 0.024866808205842972]","[0.0, 0.024949789439585368, 0.008940719144800796, 0.010596047942986742, 0.0047230320699708506]",0.1501589314603677,0.937
GRSP_20250618T064659_2,GRSP,2025-06-18 06:46:59-06:00,3,"[193818.83438003107, 5621784.118829663]","['GRSP_20250618T064659_2_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T064659_2_GSA-B2_S20250618T061858.527141-0600_E20250618T064858.400743-0600_+50.66674-109.33362_resampled.flac', 'GRSP_20250618T064659_2_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T064659_2_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T064659_2_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac', 'GRSP_20250618T064659_2_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T064659_2_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T064659_2_GSA-D3_S20250618T061757.815384-0600_E20250618T064757.682692-0600_+50.66716-109.33249_resampled.flac', 'GRSP_20250618T064659_2_GSA-D4_S20250618T061758.315432-0600_E20250618T064758.183990-0600_+50.66750-109.33251_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.11703146249055862, 0.022656064480543137, 0.1070476770401001, 0.11399680376052856, 0.09635673463344574, 0.09690392017364502, 0.05823499336838722, 0.03630504012107849]","[0.0, -0.00164885001619694, -0.01058309037900873, 0.08166180758017494, -0.005503725299643658, 0.20873663751214772, 0.13184321347586653, 0.10288629737609328, -0.026501457725947503]",16.064034259938023,0.944
GRSP_20250618T064659_3,GRSP,2025-06-18 06:46:59-06:00,3,"[193841.05505182204, 5621754.446110114]","['GRSP_20250618T064659_3_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T064659_3_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T064659_3_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T064659_3_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T064659_3_GSA-E1_S20250618T061758.129604-0600_E20250618T064757.990512-0600_+50.66665-109.33187_resampled.flac', 'GRSP_20250618T064659_3_GSA-E2_S20250618T061757.039060-0600_E20250618T064756.892695-0600_+50.66701-109.33193_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.08268311619758606, 0.09429427981376648, 0.08951359987258911, 0.056899018585681915, 0.03746978938579559]","[0.0, -0.1270683511499838, -0.20872367994816973, -0.07686426951733072, 0.05769355361192097, 0.019598315516682896]",6.3159106696488445,0.957
GRSP_20250618T064705_1,GRSP,2025-06-18 06:47:05-06:00,3,"[193897.45561660835, 5621957.4670404075]","['GRSP_20250618T064705_1_GSA-F6_S20250618T061757.817667-0600_E20250618T064757.687346-0600_+50.66830-109.33147_resampled.flac', 'GRSP_20250618T064705_1_GSA-D6_S20250618T061758.019091-0600_E20250618T064757.907574-0600_+50.66828-109.33258_resampled.flac', 'GRSP_20250618T064705_1_GSA-E4_S20250618T061757.201295-0600_E20250618T064757.071541-0600_+50.66773-109.33199_resampled.flac', 'GRSP_20250618T064705_1_GSA-E5_S20250618T061757.349187-0600_E20250618T064757.230266-0600_+50.66809-109.33203_resampled.flac', 'GRSP_20250618T064705_1_GSA-E6_S20250618T061757.539051-0600_E20250618T064757.401099-0600_+50.66844-109.33206_resampled.flac', 'GRSP_20250618T064705_1_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac', 'GRSP_20250618T064705_1_GSA-F4_S20250618T061757.468599-0600_E20250618T064757.347966-0600_+50.66759-109.33141_resampled.flac', 'GRSP_20250618T064705_1_GSA-F5_S20250618T061757.291148-0600_E20250618T064757.153889-0600_+50.66795-109.33144_resampled.flac', 'GRSP_20250618T064705_1_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac', 'GRSP_20250618T064705_1_GSA-G4_S20250618T061758.180476-0600_E20250618T064758.055509-0600_+50.66772-109.33084_resampled.flac', 'GRSP_20250618T064705_1_GSA-G5_S20250618T061757.683796-0600_E20250618T064757.560732-0600_+50.66809-109.33088_resampled.flac', 'GRSP_20250618T064705_1_GSA-G6_S20250618T061757.601444-0600_E20250618T064757.461542-0600_+50.66846-109.33094_resampled.flac', 'GRSP_20250618T064705_1_GSA-G7_S20250618T061758.321323-0600_E20250618T064758.368932-0600_+50.66883-109.33095_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.041507188230752945, 0.02117767557501793, 0.036267831921577454, 0.06801161915063858, 0.1126813068985939, 0.03036116063594818, 0.033714938908815384, 0.09736460447311401, 0.049541302025318146, 0.04041684418916702, 0.09392961859703064, 0.05476395785808563]","[0.0, -0.04722708130871395, 0.13023323615160348, -0.06838354389374796, -0.10173955296404275, -0.2087463556851312, 0.2092581794622611, 0.06572076449627473, -0.09060576611597018, 0.22603822481373503, 0.13980239714933596, 0.04322643343051508, -0.012896015549076767]",9.492054024333013,0.986
GRSP_20250618T064705_2,GRSP,2025-06-18 06:47:05-06:00,3,"[193930.67397683623, 5621960.145634183]","['GRSP_20250618T064705_2_GSA-G7_S20250618T061758.321323-0600_E20250618T064758.368932-0600_+50.66883-109.33095_resampled.flac', 'GRSP_20250618T064705_2_GSA-F6_S20250618T061757.817667-0600_E20250618T064757.687346-0600_+50.66830-109.33147_resampled.flac', 'GRSP_20250618T064705_2_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac', 'GRSP_20250618T064705_2_GSA-G6_S20250618T061757.601444-0600_E20250618T064757.461542-0600_+50.66846-109.33094_resampled.flac']","[3.5, 3.5, 3.5, 3.5]","[1.0, 0.05511196702718735, 0.058519914746284485, 0.05270032212138176]","[0.0, 0.01290897311305475, -0.07768059604794297, 0.05615160349854226]",2.753873617,0.769
GRSP_20250618T064711_1,GRSP,2025-06-18 06:47:11-06:00,3,"[193778.08453674335, 5621767.837460691]","['GRSP_20250618T064711_1_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T064711_1_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T064711_1_GSA-B2_S20250618T061858.527141-0600_E20250618T064858.400743-0600_+50.66674-109.33362_resampled.flac', 'GRSP_20250618T064711_1_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T064711_1_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T064711_1_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac', 'GRSP_20250618T064711_1_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T064711_1_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T064711_1_GSA-D3_S20250618T061757.815384-0600_E20250618T064757.682692-0600_+50.66716-109.33249_resampled.flac', 'GRSP_20250618T064711_1_GSA-D4_S20250618T061758.315432-0600_E20250618T064758.183990-0600_+50.66750-109.33251_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.036176085472106934, 0.09286202490329742, 0.028516313061118126, 0.0863429605960846, 0.08224513381719589, 0.09425997734069824, 0.10408085584640503, 0.12874284386634827, 0.0483245924115181]","[0.0, -0.216274700356333, -0.00169420149011984, -0.010515063168124394, 0.0815937803692906, -0.005549076773566558, 0.20862325882734045, 0.13182053773890512, 0.10286362163913187, 0.125584710074506]",14.617934919479085,0.596
GRSP_20250618T064711_2,GRSP,2025-06-18 06:47:11-06:00,3,"[193799.37826943284, 5621774.143634742]","['GRSP_20250618T064711_2_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac', 'GRSP_20250618T064711_2_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T064711_2_GSA-B2_S20250618T061858.527141-0600_E20250618T064858.400743-0600_+50.66674-109.33362_resampled.flac', 'GRSP_20250618T064711_2_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T064711_2_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T064711_2_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T064711_2_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T064711_2_GSA-D3_S20250618T061757.815384-0600_E20250618T064757.682692-0600_+50.66716-109.33249_resampled.flac', 'GRSP_20250618T064711_2_GSA-D4_S20250618T061758.315432-0600_E20250618T064758.183990-0600_+50.66750-109.33251_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.022092102095484734, 0.09623539447784424, 0.03405771404504776, 0.08126094937324524, 0.08295513689517975, 0.07306335866451263, 0.10216907411813736, 0.04545224457979202]","[0.0, 0.020573372206025287, 0.0038840298023971598, -0.004936831875607367, 0.0871720116618076, 0.005562034337544541, 0.13737609329446065, 0.10844185293164887, 0.13114026563006154]",1.3112720668789746,0.803
GRSP_20250618T064711_3,GRSP,2025-06-18 06:47:11-06:00,3,"[193841.28493924814, 5621754.28667372]","['GRSP_20250618T064711_3_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T064711_3_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T064711_3_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T064711_3_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T064711_3_GSA-E1_S20250618T061758.129604-0600_E20250618T064757.990512-0600_+50.66665-109.33187_resampled.flac', 'GRSP_20250618T064711_3_GSA-E2_S20250618T061757.039060-0600_E20250618T064756.892695-0600_+50.66701-109.33193_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.08955816924571991, 0.09218508005142212, 0.07440554350614548, 0.044481903314590454, 0.05881262943148613]","[0.0, -0.1270229996760609, -0.20861030126336247, -0.07668286362163912, 0.05769355361192097, 0.019620991253644304]",6.430014224570906,0.947
GRSP_20250618T064714_1,GRSP,2025-06-18 06:47:14-06:00,3,"[193759.1795085435, 5621928.386487059]","['GRSP_20250618T064714_1_GSA-B6_S20250618T061758.052416-0600_E20250618T064757.934634-0600_+50.66817-109.33374_resampled.flac', 'GRSP_20250618T064714_1_GSA-A4_S20250618T061858.279749-0600_E20250618T064858.139409-0600_+50.66764-109.33421_resampled.flac', 'GRSP_20250618T064714_1_GSA-A5_S20250618T061757.755605-0600_E20250618T064757.631693-0600_+50.66805-109.33422_resampled.flac', 'GRSP_20250618T064714_1_GSA-A6_S20250618T061757.606942-0600_E20250618T064757.472249-0600_+50.66837-109.33432_resampled.flac', 'GRSP_20250618T064714_1_GSA-A7_S20250618T061758.125370-0600_E20250618T064759.314347-0600_+50.66871-109.33432_resampled.flac', 'GRSP_20250618T064714_1_GSA-B7_S20250618T061758.477484-0600_E20250618T064758.365486-0600_+50.66855-109.33377_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.016390016302466393, 0.030267715454101562, 0.03803360089659691, 0.007758450228720903, 0.05090668797492981]","[0.0, 0.16197926789763528, 0.044768383543893786, -0.07071914480077746, -0.05781665046971168, -0.11393909944930353]",13.695279749177173,0.473
GRSP_20250618T064717_1,GRSP,2025-06-18 06:47:17-06:00,3,"[193916.49366675367, 5621949.489833558]","['GRSP_20250618T064717_1_GSA-C6_S20250618T061758.216026-0600_E20250618T064758.078657-0600_+50.66837-109.33316_resampled.flac', 'GRSP_20250618T064717_1_GSA-C5_S20250618T061757.963158-0600_E20250618T064757.850066-0600_+50.66804-109.33317_resampled.flac', 'GRSP_20250618T064717_1_GSA-C7_S20250618T061758.595461-0600_E20250618T064758.448157-0600_+50.66875-109.33320_resampled.flac', 'GRSP_20250618T064717_1_GSA-D6_S20250618T061758.019091-0600_E20250618T064757.907574-0600_+50.66828-109.33258_resampled.flac', 'GRSP_20250618T064717_1_GSA-D7_S20250618T061757.786929-0600_E20250618T064757.659588-0600_+50.66857-109.33259_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.008552463725209236, 0.013722601346671581, 0.009655434638261795, 0.011748505756258965]","[0.0, 0.11127632005183025, -0.034800777453838666, -0.08591188856494977, -0.13865565273728536]",7.469481002994703,0.987
GRSP_20250618T064717_2,GRSP,2025-06-18 06:47:17-06:00,3,"[193887.98725649237, 5621957.738553817]","['GRSP_20250618T064717_2_GSA-C7_S20250618T061758.595461-0600_E20250618T064758.448157-0600_+50.66875-109.33320_resampled.flac', 'GRSP_20250618T064717_2_GSA-C5_S20250618T061757.963158-0600_E20250618T064757.850066-0600_+50.66804-109.33317_resampled.flac', 'GRSP_20250618T064717_2_GSA-C6_S20250618T061758.216026-0600_E20250618T064758.078657-0600_+50.66837-109.33316_resampled.flac', 'GRSP_20250618T064717_2_GSA-D6_S20250618T061758.019091-0600_E20250618T064757.907574-0600_+50.66828-109.33258_resampled.flac', 'GRSP_20250618T064717_2_GSA-D7_S20250618T061757.786929-0600_E20250618T064757.659588-0600_+50.66857-109.33259_resampled.flac', 'GRSP_20250618T064717_2_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.010003173723816872, 0.011941268108785152, 0.007851079106330872, 0.015295334160327911, 0.015446621924638748]","[0.0, 0.2199611273080661, 0.03481373501781665, 0.06805636540330418, -0.043168124392614166, -0.0943245869776482]",14.138474130437666,0.88
